Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.876246,32.630,33.349,0.000,0.062,26.369
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.906277,30.031,33.352,0.000,0.029,29.690
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.934632,28.355,33.383,0.000,0.027,34.718
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.968132,33.500,16.708,0.000,0.031,17.927
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,0.998748,30.616,33.344,0.000,0.032,20.656
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.031505,32.757,33.354,0.000,0.040,21.252
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.062615,31.110,33.343,0.000,0.013,23.485
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.090496,27.881,33.370,0.000,0.010,28.973
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.118030,27.534,16.703,0.000,0.019,18.142
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.145591,27.560,33.364,0.000,0.010,23.946
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.173176,27.586,33.356,0.000,0.010,29.716
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.199584,26.407,16.708,0.000,0.009,20.017
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.228835,29.251,33.380,0.000,0.030,24.145
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.259606,30.771,33.349,0.000,0.048,26.723
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.291187,31.582,33.358,0.000,0.018,28.500
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.320923,29.736,33.361,0.000,0.007,32.125
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.350953,30.030,16.693,0.000,0.013,18.788
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.384803,33.850,33.387,0.000,0.014,18.326
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.413132,28.329,33.351,0.000,0.014,23.347
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.440986,27.854,33.347,0.000,0.013,28.841
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.468452,27.467,33.365,0.000,0.012,34.739
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.496495,28.043,16.706,0.000,0.012,23.402
DOOMx64.exe,5116,0x0000000000000000,Other,-1,0,0,Composed: Copy with CPU GDI,0,1.524814,28.319,33.346,0.000,0.020,28.429
