Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,AllowsTearing,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.226988,5.387,6.849,0.015,11.551,11.551
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.233223,6.235,6.890,0.015,12.205,12.205
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.239371,6.148,6.855,0.024,12.912,12.912
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.246299,6.927,6.995,0.016,12.980,12.980
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.257183,10.885,6.901,0.017,8.997,8.997
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.262673,5.490,7.388,0.014,10.894,10.894
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.269618,6.945,6.984,0.017,10.934,10.934
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.274611,4.993,6.993,0.015,12.934,12.934
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.286494,11.883,6.921,0.016,7.972,7.972
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.291513,5.019,6.928,0.017,9.881,9.881
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.298263,6.749,7.136,0.016,10.268,10.268
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.303599,5.337,7.187,0.015,12.118,12.118
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.310554,6.954,7.007,0.025,12.170,12.170
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.320998,10.444,7.016,0.016,8.742,8.742
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.326143,5.145,6.930,0.016,10.528,10.528
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.332350,6.208,6.985,0.025,11.304,11.304
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.337929,5.579,6.978,0.027,12.703,12.703
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.344455,6.525,6.945,0.022,13.123,13.123
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.355668,11.213,6.893,0.016,8.803,8.803
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.360888,5.221,6.934,0.034,10.517,10.517
dota2.exe,9876,0x0000000000000000,Other,0,1,0,Hardware: Legacy Flip,0,63.367709,6.820,6.923,0.016,10.620,10.620
